"CERT","CHCLASS1","CITYST","COST","FAILDATE","FIN","ID","NAME","QBFASSET","QBFDEP","RESTYPE","RESTYPE1","SAVR"
23349,"NM","TULSA, OK",1943,"4/28/1988","1953","1737","CITIZENS BANK OF TULSA",6693,8443,"ASSISTANCE","A/A","FDIC"
10892,"NM","POCAHONTAS, IL",660,"4/25/1988","1952","1736","BOND COUNTY STATE BANK",6321,6618,"ASSISTANCE","A/A","FDIC"
20229,"NM","DAYTON, OH",1864,"4/22/1988","2809","1734","UNITY BANK",7066,6685,"FAILURE","PA","FDIC"
20327,"NM","GREAT FALLS, MT",895,"4/22/1988","2808","1735","THE VILLAGE BANK",21653,19460,"FAILURE","PA","FDIC"
22611,"N","COLORADO SPRINGS, CO",7403,"4/21/1988","5939","1732","CITIZENS NATIONAL BANK",18272,18424,"FAILURE","IDT","FDIC"
25274,"N","AUSTIN, TX",8246,"4/21/1988","5938","1733","TEXAS NATIONAL BANK",18482,20172,"FAILURE","PO","FDIC"
1211,"NM","RICHARDSON, TX",1728,"4/20/1988","1941","1672","FIRST CITY, TEXAS - RICHARDSON",234196,210940,"ASSISTANCE","A/A","FDIC"
1722,"SM","DALLAS, TX",79115,"4/20/1988","1941","1673","FIRST CITY, TEXAS - DALLAS",590295,489266,"ASSISTANCE","A/A","FDIC"
3093,"N","BEAUMONT, TX",12305,"4/20/1988","1941","1674","FIRST CITY, TEXAS - BEAUMONT",447439,399545,"ASSISTANCE","A/A","FDIC"
3120,"N","BRYAN, TX",1538,"4/20/1988","1941","1675","FIRST CITY, TEXAS - BRYAN",238427,206807,"ASSISTANCE","A/A","FDIC"
3227,"N","GRAHAM, TX",547,"4/20/1988","1941","1676","FIRST CITY, TEXAS - GRAHAM",134170,124609,"ASSISTANCE","A/A","FDIC"
3316,"N","LUFKIN, TX",518,"4/20/1988","1941","1677","FIRST CITY, TEXAS - LUFKIN",156571,139540,"ASSISTANCE","A/A","FDIC"
3318,"N","MADISONVILLE, TX",142,"4/20/1988","1941","1678","FIRST CITY, TEXAS - MADISONVILLE",89663,81854,"ASSISTANCE","A/A","FDIC"
3344,"N","MIDLAND, TX",16750,"4/20/1988","1941","1679","FIRST CITY, TEXAS - MIDLAND",361162,313208,"ASSISTANCE","A/A","FDIC"
3374,"N","ORANGE, TX",439,"4/20/1988","1941","1680","FIRST CITY, TEXAS - ORANGE",119659,109669,"ASSISTANCE","A/A","FDIC"
3409,"N","RICHMOND, TX",347,"4/20/1988","1941","1681","FIRST CITY, TEXAS - RICHMOND",74652,70745,"ASSISTANCE","A/A","FDIC"
5506,"N","SAN ANGELO, TX",1083,"4/20/1988","1941","1682","FIRST CITY, TEXAS - SAN ANGELO",139421,130722,"ASSISTANCE","A/A","FDIC"
5562,"N","TYLER, TX",22639,"4/20/1988","1941","1683","FIRST CITY, TEXAS - TYLER",261765,232562,"ASSISTANCE","A/A","FDIC"
9977,"NM","LEWISVILLE, TX",2417,"4/20/1988","1941","1684","FIRST CITY, TEXAS - LEWISVILLE",131131,121996,"ASSISTANCE","A/A","FDIC"
10357,"NM","HUMBLE, TX",5404,"4/20/1988","1941","1685","FIRST CITY, TEXAS - HUMBLE",78366,76621,"ASSISTANCE","A/A","FDIC"
11914,"NM","SOUR LAKE, TX",16,"4/20/1988","1941","1686","FIRST CITY, TEXAS - SOUR LAKE",45778,42262,"ASSISTANCE","A/A","FDIC"
13702,"N","HOUSTON, TX",720966,"4/20/1988","1941","1687","FIRST CITY, TEXAS - HOUSTON, NA",4423355,2184608,"ASSISTANCE","A/A","FDIC"
15721,"N","AUSTIN, TX",77332,"4/20/1988","1941","1688","FIRST CITY, TEXAS - AUSTIN",710493,601289,"ASSISTANCE","A/A","FDIC"
16524,"NM","LAKE JACKSON, TX",181,"4/20/1988","1941","1689","FIRST CITY, TEXAS - LAKE JACKSON",85810,78764,"ASSISTANCE","A/A","FDIC"
16543,"N","GRAND PRAIRIE, TX",141,"4/20/1988","1941","1690","FIRST CITY, TEXAS - GRAND PRAIRIE",79297,74296,"ASSISTANCE","A/A","FDIC"
16560,"N","EL PASO, TX",904,"4/20/1988","1941","1691","FIRST CITY, TEXAS - EL PASO",391840,339137,"ASSISTANCE","A/A","FDIC"
17133,"N","ARLINGTON, TX",18886,"4/20/1988","1941","1692","FIRST CITY, TEXAS - ARLINGTON",240782,217397,"ASSISTANCE","A/A","FDIC"
17299,"SM","KOUNTZE, TX",27,"4/20/1988","1941","1693","FIRST CITY, TEXAS - KOUNTZE",34598,32204,"ASSISTANCE","A/A","FDIC"
17343,"NM","ALICE, TX",554,"4/20/1988","1941","1694","FIRST CITY, TEXAS - ALICE",105915,95493,"ASSISTANCE","A/A","FDIC"
17911,"NM","DALLAS, TX",732,"4/20/1988","1941","1695","FIRST CITY, TEXAS - EAST DALLAS",105823,96554,"ASSISTANCE","A/A","FDIC"
18079,"N","BEAUMONT, TX",48,"4/20/1988","1941","1696","FIRST CITY, TEXAS - GATEWAY",76478,71496,"ASSISTANCE","A/A","FDIC"
18151,"NM","BEAUMONT, TX",325,"4/20/1988","1941","1697","FIRST CITY, TEXAS - CENTRAL",69512,64841,"ASSISTANCE","A/A","FDIC"
18436,"NM","FARMERS BRANCH, TX",4172,"4/20/1988","1941","1698","FIRST CITY, TEXAS - FARMERS BRANCH",161953,149480,"ASSISTANCE","A/A","FDIC"
18556,"NM","SANTA FE, NM",21986,"4/20/1988","1954","1699","BANK OF SANTA FE",95616,91508,"ASSISTANCE","A/A","FDIC"
18563,"NM","SAN ANTONIO, TX",8550,"4/20/1988","1941","1700","FIRST CITY, TEXAS - WINDSOR PARK",126829,118598,"ASSISTANCE","A/A","FDIC"
19265,"N","GARLAND, TX",1608,"4/20/1988","1941","1701","FIRST CITY, TEXAS - GARLAND",129803,120150,"ASSISTANCE","A/A","FDIC"
19410,"N","DALLAS, TX",5688,"4/20/1988","1941","1702","FIRST CITY, TEXAS - MARKET CENTER",68007,64076,"ASSISTANCE","A/A","FDIC"
19667,"NM","HOUSTON, TX",5896,"4/20/1988","1941","1703","FIRST CITY, TEXAS - NORTHLINE",61469,61031,"ASSISTANCE","A/A","FDIC"
19810,"NM","SAN ANTONIO, TX",25969,"4/20/1988","1941","1704","FIRST CITY, TEXAS - CENTRAL PARK",177327,170243,"ASSISTANCE","A/A","FDIC"
20003,"NM","LANCASTER, TX",507,"4/20/1988","1941","1705","FIRST CITY, TEXAS - LANCASTER",81367,76137,"ASSISTANCE","A/A","FDIC"
20029,"NM","ARANSAS PASS, TX",203,"4/20/1988","1941","1706","FIRST CITY, TEXAS - ARANSAS PASS",48882,44859,"ASSISTANCE","A/A","FDIC"
20255,"NM","HOUSTON, TX",201,"4/20/1988","1941","1707","FIRST CITY, TEXAS - ALMEDA GENOA",77939,71486,"ASSISTANCE","A/A","FDIC"
20411,"NM","DALLAS, TX",4640,"4/20/1988","1941","1708","FIRST CITY, TEXAS - VALLEY VIEW",142623,132806,"ASSISTANCE","A/A","FDIC"
20729,"NM","HOUSTON, TX",263,"4/20/1988","1941","1709","FIRST CITY, TEXAS - GULFGATE",168141,154441,"ASSISTANCE","A/A","FDIC"
20779,"N","COLLEYVILLE, TX",201,"4/20/1988","1941","1710","FIRST CITY, TEXAS - COLLEYVILLE",55040,48708,"ASSISTANCE","A/A","FDIC"
20979,"NM","HOUSTON, TX",1365,"4/20/1988","1941","1711","FIRST CITY, TEXAS - CLEAR LAKE",79781,74665,"ASSISTANCE","A/A","FDIC"
20980,"NM","HOUSTON, TX",3576,"4/20/1988","1941","1712","FIRST CITY, TEXAS - HIGHLAND VILLAGE",147473,138214,"ASSISTANCE","A/A","FDIC"
21044,"N","BELLAIRE, TX",1423,"4/20/1988","1941","1713","FIRST CITY, TEXAS - BELLAIRE",51110,48590,"ASSISTANCE","A/A","FDIC"
21101,"N","HOUSTON, TX",1645,"4/20/1988","1941","1714","FIRST CITY, TEXAS - INWOOD FOREST",76232,71687,"ASSISTANCE","A/A","FDIC"
21190,"SM","CORPUS CHRISTI, TX",6092,"4/20/1988","1941","1715","FIRST CITY, TEXAS - CORPUS CHRISTI",441586,312272,"ASSISTANCE","A/A","FDIC"
21381,"NM","FOREST HILL, TX",168,"4/20/1988","1941","1716","FIRST CITY, TEXAS - FOREST HILL",44827,41801,"ASSISTANCE","A/A","FDIC"
21876,"N","HOUSTON, TX",155,"4/20/1988","1941","1717","FIRST CITY, TEXAS - MEDICAL CENTER",52437,49193,"ASSISTANCE","A/A","FDIC"
21907,"NM","HOUSTON, TX",2975,"4/20/1988","1941","1718","FIRST CITY, TEXAS - FONDREN SOUTH",62474,59880,"ASSISTANCE","A/A","FDIC"
22038,"N","ARLINGTON, TX",2977,"4/20/1988","1941","1719","FIRST CITY, TEXAS - CENTRAL ARLINGTON",91395,83044,"ASSISTANCE","A/A","FDIC"
22285,"N","HOUSTON, TX",624,"4/20/1988","1941","1720","FIRST CITY, TEXAS - NORTHEAST",71057,67120,"ASSISTANCE","A/A","FDIC"
22816,"NM","HARRIS COUNTY, TX",1158,"4/20/1988","1941","1721","FIRST CITY, TEXAS - BEAR CREEK",46004,43926,"ASSISTANCE","A/A","FDIC"
23055,"N","HOUSTON, TX",2153,"4/20/1988","1941","1722","FIRST CITY, TEXAS - WESTHEIMER",67027,63658,"ASSISTANCE","A/A","FDIC"
23237,"N","HOUSTON, TX",602,"4/20/1988","1941","1723","FIRST CITY, TEXAS - NORTH BELT",56686,53335,"ASSISTANCE","A/A","FDIC"
23526,"N","PLANO, TX",1983,"4/20/1988","1941","1724","FIRST CITY, TEXAS - PLANO",59478,58380,"ASSISTANCE","A/A","FDIC"
24061,"N","FORT WORTH, TX",4822,"4/20/1988","1941","1725","FIRST CITY, TEXAS - FORT WORTH",58766,57223,"ASSISTANCE","A/A","FDIC"
24063,"N","HOUSTON, TX",1560,"4/20/1988","1941","1726","FIRST CITY, TEXAS - NORTHCHASE",53558,50584,"ASSISTANCE","A/A","FDIC"
24358,"N","HOUSTON, TX",5274,"4/20/1988","1941","1727","FIRST CITY, TEXAS - WESTHEIMER PLAZA",62603,61020,"ASSISTANCE","A/A","FDIC"
24607,"N","HOUSTON, TX",2679,"4/20/1988","1941","1728","FIRST CITY, TEXAS - WESTWOOD",25622,25636,"ASSISTANCE","A/A","FDIC"
24723,"N","SAN ANTONIO, TX",3164,"4/20/1988","1941","1729","FIRST CITY, TEXAS - SAN ANTONIO",47714,45436,"ASSISTANCE","A/A","FDIC"
24759,"N","AUSTIN, TX",1732,"4/20/1988","1941","1730","FIRST CITY, TEXAS - NORTHWEST HILLS",52682,51066,"ASSISTANCE","A/A","FDIC"
26339,"N","SIOUX FALLS, SD",0,"4/20/1988","1941","1731","FIRST CITY - SIOUX FALLS N.A.",597688,227736,"ASSISTANCE","A/A","FDIC"
16353,"NM","MC ALLEN, TX",2199,"4/19/1988","2807","1671","MC ALLEN STATE BANK",580047,556220,"FAILURE","PA","FDIC"
15811,"NM","BURNS, KS",567,"4/15/1988","1950","1668","BURNS STATE BANK",4382,4126,"ASSISTANCE","A/A","FDIC"
26701,"NM","CULVER CITY, CA",4600,"4/15/1988","2806","1669","COLONIAL THRIFT & LOAN ASSOCIATION",26761,24017,"FAILURE","PA","FDIC"
90027,"SM","DENVER, CO",4729,"4/15/1988","5937","1670","METROPOLITAN INDUSTRIAL BANK",12434,12495,"FAILURE","IDT","FDIC"
22188,"NM","JENNINGS, KS",736,"4/14/1988","2805","1666","JENNINGS BANK",7087,6978,"FAILURE","PA","FDIC"
24765,"N","HARRIS COUNTY, TX",4810,"4/14/1988","5936","1667","CY-FAIR BANK, N.A.",13897,14240,"FAILURE","IDT","FDIC"
27866,"SL","ERWIN, TN",7197,"4/12/1988","1727","1665","VALLEY FEDERAL SAVINGS AND LOAN",80475,90263,"ASSISTANCE","A/A","FSLIC"
30061,"SL","EAST ALTON, IL",6100,"4/11/1988","1726","1663","CITIZENS SAVINGS AND LOAN",36415,41190,"ASSISTANCE","A/A","FSLIC"
31950,"SL","KENNEWICK, WA",14176,"4/11/1988","1725","1664","TRI-CITIES SAVINGS AND LOAN",53148,43786,"ASSISTANCE","A/A","FSLIC"
15081,"NM","EAGLE BEND, MN",1673,"4/8/1988","2804","1661","CITIZENS STATE BANK OF EAGLE BEND",10011,9897,"FAILURE","PA","FDIC"
28456,"SL","SHAWNEE, OK",54069,"4/8/1988","7571","1662","FIRST FEDERAL OF SHAWNEE",130697,142378,"FAILURE","IDT","FSLIC"
13667,"NM","TRENT, TX",1089,"4/7/1988","5935","1659","HOME STATE BANK",5401,5259,"FAILURE","IDT","FDIC"
24390,"N","DALLAS, TX",6156,"4/7/1988","2803","1660","CENTRAL NATIONAL BANK",15915,17433,"FAILURE","PA","FDIC"
17112,"NM","OKLAHOMA CITY, OK",11088,"3/31/1988","2802","1657","UNION BANK & TRUST COMPANY",182510,181779,"FAILURE","PA","FDIC"
20260,"NM","TOMBALL, TX",18657,"3/31/1988","2801","1658","FIRST BANK & TRUST",68665,59058,"FAILURE","PA","FDIC"
24978,"N","DEL CITY, OK",8953,"3/25/1988","5934","1656","FIRST NATIONAL BANK OF DEL CITY",30860,28123,"FAILURE","IDT","FDIC"
17293,"NM","TULSA, OK",16959,"3/24/1988","2800","1654","CENTURY BANK",70834,69938,"FAILURE","PA","FDIC"
20702,"NM","CASHION, OK",1978,"3/24/1988","2799","1655","CASHION COMMUNITY BANK",6681,6623,"FAILURE","PA","FDIC"
1930,"NM","MORGAN, MN",2226,"3/18/1988","2798","1652","STATE BANK OF MORGAN",20314,19995,"FAILURE","PA","FDIC"
13640,"NM","GIBBON, MN",4145,"3/18/1988","2797","1653","CITIZENS STATE BK OF GIBBON",15051,14828,"FAILURE","PA","FDIC"
19898,"N","PORT ALLEN, LA",4389,"3/17/1988","2796","1651","FIRST NATIONAL BANK OF PORT ALLEN",19553,19083,"FAILURE","PA","FDIC"
25783,"N","MOREHEAD, KY",974,"3/15/1988","1949","1650","MOREHEAD NATIONAL BANK",7581,7865,"ASSISTANCE","A/A","FDIC"
26227,"NM","NEW YORK, NY",7969,"3/11/1988","5933","1644","FIRST INTERCOUNTY BANK OF NEW YORK",44079,37927,"FAILURE","IDT","FDIC"
28766,"SB","WATERLOO, IA",82466,"3/11/1988","1724","1645","FIRST FEDERAL SAVINGS BANK",152339,173986,"ASSISTANCE","A/A","FSLIC"
29770,"SL","PADUCAH, KY",31796,"3/11/1988","7568","1646","FIRST FS&LA OF PADUCAH",130938,149064,"FAILURE","IDT","FSLIC"
29982,"SL","WATERLOO, IA",20918,"3/11/1988","1724","1647","PERPETUAL S&LA",112789,110893,"ASSISTANCE","A/A","FSLIC"
30818,"SL","WATERLOO, IA",27054,"3/11/1988","1724","1648","PEOPLES FS&LA",151264,139171,"ASSISTANCE","A/A","FSLIC"
31371,"SL","N. PALM BEACH, FL",90645,"3/11/1988","1724","1649","FIRST FEDERATED SAVINGS BANK",141733,155210,"ASSISTANCE","A/A","FSLIC"
4074,"N","CUSHING, OK",19970,"3/10/1988","5929","1636","THE FIRST NAT BANK & TRUST CO. OF CUSHING",60298,61159,"FAILURE","IDT","FDIC"
8100,"NM","HAYESVILLE, IA",1988,"3/10/1988","5932","1637","HAYESVILLE SAVINGS BANK",37989,37468,"FAILURE","IDT","FDIC"
13254,"NM","PALISADE, NE",602,"3/10/1988","5928","1638","FRENCHMAN VALLEY BANK",2781,2663,"FAILURE","PO","FDIC"
14241,"NM","BAYTOWN, TX",16315,"3/10/1988","2793","1639","FIRST AMERICAN BANK & TRUST OF BAYTOWN",38198,41001,"FAILURE","PA","FDIC"
18598,"N","DENVER, CO",3025,"3/10/1988","2794","1640","SECURITY BANK OF DENVER, N.A.",16987,16612,"FAILURE","PA","FDIC"
23547,"SM","MANVEL, TX",3518,"3/10/1988","5931","1641","FIRST AMERICAN BANK & TRUST OF MANVEL",12268,11707,"FAILURE","IDT","FDIC"
26546,"SM","FRIENDSWOOD, TX",2308,"3/10/1988","5930","1642","FIRST AMERICAN BANK & TR OF FRIENDSWOOD",6353,6295,"FAILURE","PO","FDIC"
29265,"SL","CRAIG, CO",5506,"3/10/1988","1723","1643","FIRST FS&LA OF CRAIG",30101,33042,"ASSISTANCE","A/A","FSLIC"
17726,"NM","RUSSELL, KS",10659,"3/3/1988","2791","1634","THE HOME STATE BANK",59884,61903,"FAILURE","PA","FDIC"
25331,"SM","FLOWER MOUND, TX",3946,"3/3/1988","2792","1635","FLOWER MOUND BANK",17444,17600,"FAILURE","PA","FDIC"
20273,"N","HOUSTON, TX",33361,"2/25/1988","5927","1631","HARRIS COUNTY BANK HOUSTON, N.A.",80724,81221,"FAILURE","IDT","FDIC"
23972,"N","STAFFORD, TX",9167,"2/25/1988","2790","1632","AMERICAN NATIONAL BANK",31314,30360,"FAILURE","PA","FDIC"
25743,"NM","MELISSA, TX",3425,"2/25/1988","2789","1633","COLLIN COUNTY STATE BANK",12451,12643,"FAILURE","PA","FDIC"
15862,"SM","HILL CITY, KS",5018,"2/18/1988","2787","1629","THE FARMERS & MERCHANTS BK OF HILL CITY",16496,16611,"FAILURE","PA","FDIC"
22920,"SM","MUSTANG, OK",3115,"2/18/1988","2788","1630","MUSTANG COMMUNITY BANK",9407,9615,"FAILURE","PA","FDIC"
10155,"NM","WHITE CLOUD, MI",10542,"2/12/1988","2784","1625","THE FIRST STATE BANK",36417,37433,"FAILURE","PA","FDIC"
18806,"N","PARMA, OH",0,"2/12/1988","1948","1626","AMERICAN NATIONAL BANK",27774,25421,"ASSISTANCE","A/A","FDIC"
23395,"NM","VERNAL, UT",3411,"2/12/1988","2786","1627","BASIN STATE BANK",11982,11511,"FAILURE","PA","FDIC"
25288,"SM","HIALEAH, FL",6991,"2/12/1988","2785","1628","GLOBAL BANK",21742,20423,"FAILURE","PA","FDIC"
19303,"NM","OILTON, OK",3063,"2/11/1988","2783","1623","FIRST STATE BANK",13161,13255,"FAILURE","PA","FDIC"
24836,"N","HOUSTON, TX",11019,"2/11/1988","5926","1624","FIRST HOUSTON BANK, N.A.",33175,34578,"FAILURE","IDT","FDIC"
29246,"SL","PARKERSBURG, WV",18850,"2/10/1988","1722","1620","TRADERS FS&LA",68473,73056,"ASSISTANCE","A/A","FSLIC"
29257,"SB","CHARLESTON, WV",115899,"2/10/1988","1722","1621","MAGNET BANK FSB",547099,418818,"ASSISTANCE","A/A","FSLIC"
30823,"SL","CLARKSBURG, WV",21673,"2/10/1988","1722","1622","MOUNTAIN STATE FS&LA",91389,100471,"ASSISTANCE","A/A","FSLIC"
18495,"NM","DALLAS, TX",70592,"2/5/1988","2781","1619","BANK OF DALLAS",207817,202745,"FAILURE","PA","FDIC"
5832,"NM","LOUISBURG, KS",4445,"2/3/1988","2780","1618","THE BANK OF LOUISBURG",20672,20549,"FAILURE","PA","FDIC"
25194,"SM","HIALEAH, FL",15654,"1/29/1988","5925","1616","THE TRUST BANK",164547,160160,"FAILURE","IDT","FDIC"
32118,"SL","SEMINOLE, OK",49854,"1/29/1988","7564","1617","TERRITORY S&LA",31223,67910,"FAILURE","IDT","FSLIC"
16489,"NM","HOUSTON, TX",13194,"1/28/1988","2779","1612","PORT CITY BANK",60736,62280,"FAILURE","PA","FDIC"
18462,"NM","ANCHORAGE, AK",170704,"1/28/1988","1943","1613","ALASKA MUTUAL BANK",1183368,924765,"ASSISTANCE","A/A","FDIC"
22183,"NM","ANCHORAGE, AK",170704,"1/28/1988","1943","1614","UNITED BANK ALASKA",314279,368279,"ASSISTANCE","A/A","FDIC"
23511,"NM","HOUSTON, TX",8489,"1/28/1988","5924","1615","HOUSTON COMMERCE BANK",40962,40094,"FAILURE","PO","FDIC"
10957,"NM","HAYFIELD, MN",783,"1/27/1988","1946","1611","CITIZENS STATE BANK",28012,28650,"ASSISTANCE","A/A","FDIC"
23038,"NM","CASPER, WY",1087,"1/22/1988","2777","1610","BANK OF CASPER",6055,5827,"FAILURE","PA","FDIC"
15867,"NM","DALLAS, TX",24615,"1/21/1988","5923","1604","NORTHWEST BANK",58426,53140,"FAILURE","IDT","FDIC"
19759,"NM","CEDAR VALE, KS",2625,"1/21/1988","2773","1605","CEDAR VALE STATE BANK",11711,11525,"FAILURE","PA","FDIC"
20650,"NM","SHREVEPORT, LA",26361,"1/21/1988","2776","1606","UNITED MERCANTILE BANK",86324,78206,"FAILURE","PA","FDIC"
23042,"NM","WILLISTON, ND",4369,"1/21/1988","2774","1607","WILLISTON BASIN STATE BANK",14004,13575,"FAILURE","PA","FDIC"
23971,"N","HUNTSVILLE, TX",17122,"1/21/1988","2778","1608","SAM HOUSTON NAT'L BANK OF WALKER",37609,38345,"FAILURE","PA","FDIC"
24965,"NM","MADISONVILLE, LA",6256,"1/21/1988","2775","1609","LOUISIANA COMMERCIAL BANK",26777,25696,"FAILURE","PA","FDIC"
14376,"NM","AREDALE, IA",313,"1/20/1988","2772","1603","AREDALE STATE BANK",9647,9088,"FAILURE","PA","FDIC"
31593,"SL","SAN AUGUSTINE, TX",96556,"1/15/1988","7563","1602","FIRST SAVINGS OF EAST TEXAS",61668,132448,"FAILURE","IDT","FSLIC"
3352,"N","MORAN, TX",8639,"1/14/1988","2770","1599","THE MORAN NATIONAL BANK",17204,17475,"FAILURE","PA","FDIC"
19779,"NM","NEW ORLEANS, LA",3390,"1/14/1988","2771","1600","COLONIAL BANK",50167,50407,"FAILURE","PA","FDIC"
24333,"N","NATIONAL CITY, CA",6369,"1/14/1988","5922","1601","BALBOA NATIONAL BANK",29316,29391,"FAILURE","PO","FDIC"
19546,"NM","METAIRIE, LA",57525,"1/13/1988","1967","1598","THE JEFFERSON GUARANTY BANK",292381,274423,"ASSISTANCE","A/A","FDIC"
23931,"NM","PHOENIX, AZ",3605,"1/8/1988","5921","1597","THE NORTH AMERICAN BANK",32318,30691,"FAILURE","IDT","FDIC"
12133,"NM","ELLINWOOD, KS",2456,"1/7/1988","1947","1595","THE PEOPLES STATE BANK & TRUST CO",36619,39614,"ASSISTANCE","A/A","FDIC"
26540,"SM","PLANO, TX",23593,"1/7/1988","5920","1596","COMMERCE BANK OF PLANO",35306,32674,"FAILURE","IDT","FDIC"
28448,"SB","NEW ORLEANS, LA",51544,"12/31/1987","1718","1591","FIRST FINANCIAL BANK, FSB",744874,573465,"ASSISTANCE","A/A","FSLIC"
28544,"SL","LYNCHBURG, VA",44499,"12/31/1987","1720","1592","AMERICAN FS&LA",166519,196659,"ASSISTANCE","A/A","FSLIC"
31327,"SL","GIBSON CITY, IL",37428,"12/31/1987","1719","1593","GIBSON FEDERAL S&LA",131522,146168,"ASSISTANCE","A/A","FSLIC"
31515,"SB","SLIDELL, LA",13245,"12/31/1987","1718","1594","FIRST FS&LA OF SLIDELL",46197,48836,"ASSISTANCE","A/A","FSLIC"
29947,"SL","LUTCHER, LA",105712,"12/30/1987","1717","1588","FIRST FINANCIAL OF LA",159541,151504,"ASSISTANCE","A/A","FSLIC"
30047,"SL","ALEXANDRIA, LA",48928,"12/30/1987","1717","1589","FIRST FS&LA OF ALEXANDRIA",148689,149418,"ASSISTANCE","A/A","FSLIC"
31835,"SB","GONZALES, LA",33093,"12/30/1987","1717","1590","FIRSTBANC FSB",46262,47076,"ASSISTANCE","A/A","FSLIC"
14094,"NM","FALUN, KS",50,"12/29/1987","1945","1586","THE FALUN STATE BANK",3102,3060,"ASSISTANCE","A/A","FDIC"
28015,"SL","HAMILTON, OH",21259,"12/29/1987","1716","1587","COMMUNITY FS&LA",405642,379047,"ASSISTANCE","A/A","FSLIC"
22904,"SM","SHOSHONI, WY",1110,"12/18/1987","5919","1585","FIRST STATE BANK AT SHOSHONI",4555,4144,"FAILURE","IDT","FDIC"
16616,"NM","MABANK, TX",9660,"12/17/1987","2769","1582","BANK OF MABANK",43846,44507,"FAILURE","PA","FDIC"
18679,"NM","DENTON, TX",19618,"12/17/1987","2768","1583","USBANK",86046,84757,"FAILURE","PA","FDIC"
20098,"NM","LAKE CHARLES, LA",4337,"12/17/1987","2767","1584","AMERICAN BANK OF COMMERCE",35450,36212,"FAILURE","PA","FDIC"
28160,"SL","MT. PLEASANT, TX",7050,"12/16/1987","1714","1580","MT. PLEASANT S&LA",24873,29321,"ASSISTANCE","A/A","FSLIC"
28979,"SL","CENTRALIA, MO",2522,"12/16/1987","1715","1581","BOONE COUNTY FS&LA",19700,20843,"ASSISTANCE","A/A","FSLIC"
17334,"NM","ANCHORAGE, AK",104386,"12/11/1987","2766","1577","FIRST INTERSTATE BANK OF ALASKA",367655,358945,"FAILURE","PA","FDIC"
22326,"NM","LAKE OSWEGO, OR",2453,"12/11/1987","2765","1578","LEWIS AND CLARK STATE BANK",20261,19839,"FAILURE","PA","FDIC"
30411,"SL","MORGANTON, NC",,"12/11/1987","0","1579","SURETY FS&LA",124871,111495,"ASSISTANCE","A/A","FSLIC"
3406,"N","RHOME, TX",1918,"12/10/1987","2762","1572","THE FIRST NATIONAL BANK IN RHOME",9243,9335,"FAILURE","PA","FDIC"
18298,"NM","CROWLEY, LA",7816,"12/10/1987","2760","1573","LOUISIANA BANK & TRUST COMPANY",18489,21238,"FAILURE","PA","FDIC"
22990,"NM","MORGAN CITY, LA",3959,"12/10/1987","2761","1574","AMERICAN BANK IN LOUISIANA",15028,14620,"FAILURE","PA","FDIC"
24703,"N","AUSTIN, TX",14067,"12/10/1987","2763","1575","BANCFIRST-AUSTIN, N.A.",25253,28035,"FAILURE","PA","FDIC"
25000,"N","AUSTIN, TX",19497,"12/10/1987","2764","1576","HERITAGE NATIONAL BANK",53227,50960,"FAILURE","PA","FDIC"
4070,"N","CORDELL, OK",33554,"12/3/1987","2757","1562","THE FARMERS NATIONAL BANK OF CORDELL",62300,60260,"FAILURE","PA","FDIC"
5450,"NM","OAKDALE, NE",500,"12/3/1987","2756","1563","FIRST STATE BANK",5634,5386,"FAILURE","PA","FDIC"
8783,"NM","OLIVE HILL, KY",7609,"12/3/1987","2759","1564","THE PEOPLES BANK",40946,39461,"FAILURE","PA","FDIC"
9813,"NM","CENTER, NE",1612,"12/3/1987","2753","1565","CENTER STATE BANK",8406,8049,"FAILURE","PA","FDIC"
16449,"NM","CROFTON, NE",1748,"12/3/1987","2754","1566","CROFTON STATE BANK",11619,10844,"FAILURE","PA","FDIC"
16554,"NM","JANSEN, NE",264,"12/3/1987","2755","1567","STATE BANK OF JANSEN",5010,4596,"FAILURE","PA","FDIC"
18360,"NM","CLIMBING HILL, IA",646,"12/3/1987","2758","1568","CLIMBING HILL SAVINGS BANK",5399,5315,"FAILURE","PA","FDIC"
18844,"NM","VICTORIA, TX",1296,"12/3/1987","1944","1569","CROSSROADS BANK",25093,25318,"ASSISTANCE","A/A","FDIC"
23205,"NM","RICHMOND, LA",3150,"12/3/1987","2751","1570","MADISON BANK & TRUST COMPANY",9747,9807,"FAILURE","PA","FDIC"
24921,"NM","SLIDELL, LA",14194,"12/3/1987","2752","1571","STATE BANK OF COMMERCE",49171,48634,"FAILURE","PA","FDIC"
4295,"NM","NEW IBERIA, LA",9073,"11/19/1987","2748","1558","THE PEOPLES BANK AND TRUST OF IBERIA PARIS",79081,76325,"FAILURE","PA","FDIC"
13606,"NM","ALEXANDER, KS",2260,"11/19/1987","5918","1559","THE ALEXANDER STATE BANK",9224,9377,"FAILURE","PO","FDIC"
13620,"NM","TIMKEN, KS",1272,"11/19/1987","5917","1560","THE TIMKEN STATE BANK",3075,3117,"FAILURE","PO","FDIC"
18619,"NM","OKLAHOMA CITY, OK",22958,"11/19/1987","2749","1561","REPUBLIC BANK",49129,57283,"FAILURE","PA","FDIC"
28921,"SL","SUMMIT, IL",3574,"11/17/1987","0","1557","ARGO FS&LA",25566,29665,"ASSISTANCE","A/A","FSLIC"
